,Unnamed: 0,authorDisplayName,authorChannelUrl,videoId,published_at,updated_at,like_count,text
106,76,JohnSmith-ef8nr,JohnSmith-ef8nr,mEBbk38ENDA,2024-01-26T14:28:05Z,2024-01-26T14:28:05Z,9,"The S24 is faulty, vivid colour mode doesn&#39;t work on all S24 phones.<br>Samsung need to sort this out fast."
107,53,30kk,30kk,mEBbk38ENDA,2024-01-26T17:14:12Z,2024-01-26T17:16:41Z,9,Why is the reviewer trying to advocate to gatekeep software features? Tf?
108,73,jayEast07,jayEast07,mEBbk38ENDA,2024-01-26T14:48:39Z,2024-01-26T14:48:39Z,8,Getting from a iPhone 11 pro max<br>Used to always love android and happy to be back
109,42,JoeBlunt,JoeBlunt,mEBbk38ENDA,2024-01-26T19:56:33Z,2024-01-26T19:56:33Z,8,The ultra isn&#39;t a separate device it&#39;s one of the 3 s24 devices so they all should have the AI features.  The ultra already has exclusive camera features and the whole suite related to the s-pen.
110,95,thecunninlynguist,thecunninlynguist,mEBbk38ENDA,2024-01-26T13:06:00Z,2024-01-26T13:06:00Z,8,"cannot wait. I&#39;m also excited the flip 5&#39;s getting some of the AI stuff. I&#39;ve missed the note series, so getting my first Ultra will be a return to form."
111,78,tracybrovan3997,tracybrovan3997,mEBbk38ENDA,2024-01-26T14:17:29Z,2024-01-26T14:17:29Z,6,"I just pulled the trigger on the S24 Ultra !  I have my NOTE 8 since the first day, August 23rd, 2017 !  Everyone is telling me that I am making a &quot;monumental&quot; upgrade going from a NOTE 8 to a S24 Ultra !?"
112,65,bwell01,bwell01,mEBbk38ENDA,2024-01-26T15:42:38Z,2024-01-26T15:42:38Z,6,"The S Pen has been around since the 1st note.  Saying it debuted with the S22U is misleading to say the least as a name change doesn&#39;t remove the fact that todays ultra device is nothing more than a rebadged Note device.  Regardless, Note/ Ultra devices have consistently been the best devices out since the Note 10 era if you prefer productivity over bubble color."
113,64,kurtmomot458,kurtmomot458,mEBbk38ENDA,2024-01-26T15:44:12Z,2024-01-26T15:44:12Z,6,My S24 Ultra is on the delivery truck.
114,74,jayEast07,jayEast07,mEBbk38ENDA,2024-01-26T14:44:44Z,2024-01-26T14:44:44Z,6,Mine comes in today 😅
115,72,brianatexeira,brianatexeira,mEBbk38ENDA,2024-01-26T15:11:44Z,2024-01-26T15:11:44Z,5,"Well worth the pricing for the S24 ultra. Samsung has alway had an amazing trade in policy, which makes it well worth it. The features you cannot beat compare. Yes, maybe with the next update there will be more AI features. Samsung listens to their consumers. Happy that it is a flat screen this time around!! Can’t wait to find out more from Samsung."
116,66,TheAegisClaw,TheAegisClaw,mEBbk38ENDA,2024-01-26T15:40:24Z,2024-01-27T09:38:01Z,5,"Why were you testing a 5x zoom lens against at 10x zoom lens at 5x. It won&#39;t even be using the 10x lens on the S23 Ultra at 5x, it will be using digital zoom on the main lens."
117,79,EricTheRed06,EricTheRed06,mEBbk38ENDA,2024-01-26T14:15:02Z,2024-01-26T14:15:02Z,5,Mine will be arriving today!
118,33,atheistmecca971,atheistmecca971,mEBbk38ENDA,2024-01-26T23:50:34Z,2024-01-26T23:51:08Z,4,It&#39;s so hard to get a real review because everyone is a Samsung affiliate now. I appreciate this one.
119,67,awkc63,awkc63,mEBbk38ENDA,2024-01-26T15:39:36Z,2024-01-26T15:39:36Z,4,Watching this on my S24 Ultra
120,57,fc676,fc676,mEBbk38ENDA,2024-01-26T16:43:53Z,2024-01-26T16:43:53Z,4,"Is this a worthy upgrade from s21 ultra?  My main reason for upgrading is a flat screen.  S21 is still a beast but I really dont like its curved edges.  But I mean other than that, is it worth it?"
121,54,user-bi3if4sw8f,user-bi3if4sw8f,mEBbk38ENDA,2024-01-26T17:01:21Z,2024-01-26T17:01:21Z,4,"Samsung only did one thing that the people asked for, which was to make the ultra with a flat screen, but didn&#39;t make the selfie camera hidden under the display along with making the screen a 144hz refresh rate and giving it a 16 gig ram. I mean, even the s21 ultra came with 16 gig ram and were in 2024 it should DEFINITELY automatically come with a 16 gig ram. They also are going backward in charging capabilities. It should come with 65w fast charging automatically. For the price, it&#39;s just unnecessary."
122,77,foetor,foetor,mEBbk38ENDA,2024-01-26T14:19:05Z,2024-01-26T14:19:05Z,3,"Huge display issues, a lot of greyish. Night pictures are bad too. Staying with my 23Ultra"
123,83,That40YearOldGeek,That40YearOldGeek,mEBbk38ENDA,2024-01-26T13:52:43Z,2024-01-26T13:52:43Z,3,"After owning the S22 Ultra with its sub-par battery life, I welcome this new update with open arms as the S24 Ultra&#39;s battery performance ever so improved from the S23 Ultra, from what I&#39;ve seen."
124,91,AngelMartinez-qs3cf,AngelMartinez-qs3cf,mEBbk38ENDA,2024-01-26T13:12:47Z,2024-01-26T13:12:47Z,3,"I have a question if anybody can answer it, I would greatly appreciate it.  I have the Samsung Galaxy Note 10+.  I love the Note, but I would like to upgrade to the Samsung Galaxy S24 Ultra.  I bought the Note 10+ in 2019. I am trading it in for the S24 Ultra.  Is it worth upgrading.  What&#39;s your opinion?"
125,59,gauravsood592,gauravsood592,mEBbk38ENDA,2024-01-26T16:18:39Z,2024-01-26T16:18:39Z,3,Watching on my S24 Ulra Blue special edition❤
126,92,brandonsmith6962,brandonsmith6962,mEBbk38ENDA,2024-01-26T13:10:44Z,2024-01-26T13:10:44Z,3,That translation is dope<br>But that call screening from Google is top tier hard to beat that
127,49,gregp.7148,gregp.7148,mEBbk38ENDA,2024-01-26T18:14:36Z,2024-01-26T18:14:36Z,3,"My 6.9” S20 Ultra still works like a charm. Not seeing enough reasons to upgrade. And really like my other phone, the iPhone 13 Pro Max."
128,97,Cmdrjo,Cmdrjo,mEBbk38ENDA,2024-01-26T13:01:21Z,2024-01-26T13:01:49Z,3,"First, and my S24 ultra is arriving today!!!"
129,29,jasontungjw,jasontungjw,mEBbk38ENDA,2024-01-27T04:07:55Z,2024-01-27T04:07:55Z,2,Upgraded from S22 Ultra and cannot wait to setup this phone tomorrow!
130,52,A7medAbdouu,A7medAbdouu,mEBbk38ENDA,2024-01-26T17:26:48Z,2024-01-26T17:26:48Z,2,"Samsung paid a lot to youtubers to repeat the same stupid script of AI, the phone apparently is a flop and a replica of last year&#39;s phone, and they are trying to push it again with the stupid AI propaganda and Samy won&#39;t sell as much as they want this year."
131,94,evelinecarolinelienhuaming1184,evelinecarolinelienhuaming1184,mEBbk38ENDA,2024-01-26T13:08:55Z,2024-01-26T13:08:55Z,2,The Best Ultra Device with Best Ultra Experience!!! 👍🏻😃👍🏻
132,45,ChowdahBFH,ChowdahBFH,mEBbk38ENDA,2024-01-26T19:27:20Z,2024-01-26T19:27:20Z,2,"You failed to mention the new Gorilla Armor Screen, and the lower reflectivity that comes with it. Uncomplete review"
133,36,emjm9383,emjm9383,mEBbk38ENDA,2024-01-26T20:38:19Z,2024-01-26T20:38:19Z,2,"i use my S22U for building inspections, and like the 10x zoom to shoot small details of things far out of reach. i think i&#39;ll miss not having a 10x zoom."
134,81,YankeesGiants,YankeesGiants,mEBbk38ENDA,2024-01-26T13:57:13Z,2024-01-26T13:57:13Z,2,The s pen was on the notes
135,40,hienho15,hienho15,mEBbk38ENDA,2024-01-26T20:16:49Z,2024-01-26T20:23:14Z,2,Love the review.  I buy Samsung and I like hearing the criticisms sometimes.  Not everything you purchase or your preferences are perfect.  Personally I probably use one of the AI features on there and the rest is pointless to have because I used others google app for it anyway.  I would love Samsung to copy the &quot;Voice to Text&quot; features like the one on the pixel phone.  It is so great to use your voice to text.  All androids have it but the pixel takes it to another level.  It allows to correct mistakes without having to touch the keyboard.
136,61,MIB215,MIB215,mEBbk38ENDA,2024-01-26T15:57:35Z,2024-01-26T15:57:35Z,2,"Okay, so you&#39;re obviously an iPhone user. The iPhone has been the same for how many years with little updates. The iPhone is trash it doesn&#39;t even have REAL MULTITASKING. come on CNET, I expect better than this."
137,21,NoirHammer,NoirHammer,mEBbk38ENDA,2024-01-27T16:26:50Z,2024-01-27T16:26:50Z,1,"I can&#39;t wait to save up every penny for the S24 so I can then  put the money into important stuff like rent, food, and bills."
138,55,quibblegaze,quibblegaze,mEBbk38ENDA,2024-01-26T17:00:34Z,2024-01-26T17:00:34Z,1,"<a href=""https://www.youtube.com/watch?v=mEBbk38ENDA&amp;t=32"">0:32</a>: 📱 Samsung&#39;s Galaxy S24 Ultra introduces Galaxy AI, powered by generative AI, available across all S24 phones. Other upgrades include new processor and brighter screen.<br><a href=""https://www.youtube.com/watch?v=mEBbk38ENDA&amp;t=165"">2:45</a>: 📱 Samsung Galaxy S24 Ultra introduces innovative language translation feature in its keyboard and phone app, providing seamless communication across different languages.<br><a href=""https://www.youtube.com/watch?v=mEBbk38ENDA&amp;t=296"">4:56</a>: 📱 Innovative features of Samsung Galaxy S24 Ultra include instant slow motion, chat assist, and circle search for recipes and restaurants.<br><a href=""https://www.youtube.com/watch?v=mEBbk38ENDA&amp;t=457"">7:37</a>: 📸 Comparison of camera features and image quality between Samsung Galaxy S24 Ultra and S23 Ultra, with improved zoom and detail preservation.<br><a href=""https://www.youtube.com/watch?v=mEBbk38ENDA&amp;t=611"">10:11</a>: 📱 Samsung&#39;s latest flagship phone features a 6.8 inch screen with a 2600 nit display, and a 5000 milliamp battery for all-day usage.<br>Recapped using Tammy AI"
139,56,user-ro5cn8ih5o,user-ro5cn8ih5o,mEBbk38ENDA,2024-01-26T16:59:39Z,2024-01-26T16:59:39Z,1,"I use it for my work, and no phone out there can replace it"
140,85,smittyvanjagermanjenson182,smittyvanjagermanjenson182,mEBbk38ENDA,2024-01-26T13:47:03Z,2024-01-26T13:47:03Z,1,It&#39;s tempting because I&#39;m on a galaxy s20+. Her take seems to be aimed at people on galaxy s23 not upgrading. According to a Qualcomm chip comparison their snapdragon gen 3 is just over twice as powerful as what&#39;s in my phone. I&#39;m going to hold off until the S25 I think.
141,8,rhorlandas,rhorlandas,mEBbk38ENDA,2024-01-29T07:39:27Z,2024-01-29T07:39:27Z,1,It&#39;s really a good phone if you have the budget
142,62,elementkx,elementkx,mEBbk38ENDA,2024-01-26T15:56:14Z,2024-01-26T15:56:14Z,1,"I guess when hardware creativity has been tapped out, you gotta think of another gimmick to sell phones."
143,50,MrIloveulongtime,MrIloveulongtime,mEBbk38ENDA,2024-01-26T17:59:28Z,2024-01-26T17:59:28Z,1,there is just no convincing me that the ultra is worth 300$ for a pen and slightly better camera. If anything the ultra feels oddly cheaper. I went and tested both in store and chose the plus easily.
144,82,awesomeadamfrom2099,awesomeadamfrom2099,mEBbk38ENDA,2024-01-26T13:53:54Z,2024-01-26T13:53:54Z,1,So awesome tech
145,11,Moe395,Moe395,mEBbk38ENDA,2024-01-28T18:10:59Z,2024-01-28T18:10:59Z,1,I purchased the S24 ultra for the wife&#39;s birthday. I use the Samsung trade in program to get the best price everytime I purchase a new phone. This purchase gave me free ear phones. Thanks Samsung.
146,70,rodlovely5598,rodlovely5598,mEBbk38ENDA,2024-01-26T15:28:50Z,2024-01-26T15:28:50Z,1,I remain content with my S22 Ultra
147,71,naante75,naante75,mEBbk38ENDA,2024-01-26T15:27:41Z,2024-01-26T15:28:01Z,1,AI is not going to be available on GS22U!
148,15,vindam12,vindam12,mEBbk38ENDA,2024-01-28T13:19:56Z,2024-01-28T13:19:56Z,1,"Well 1st, most people will be trading in their phones and paying less than 1300. I got my ultra for $712 before tax with trade. And all phone have reached a point where their not much else you can do to the design without taking a risk of off putting the consumer. So I think most people shouldn’t upgrade every year 2 years is the minimum and when the phone can’t do updates is ideal."
149,75,xash06,xash06,mEBbk38ENDA,2024-01-26T14:35:38Z,2024-01-26T14:35:38Z,1,Good review
150,6,liltony514,liltony514,mEBbk38ENDA,2024-01-31T14:22:27Z,2024-01-31T14:22:27Z,1,I UPGRADED LOL ITS WORTH IT. I HAD A NOTE 20 5G WITH NO ISSUES BUT THE AI UPGRADES WERE THE SELLING POINTS FOR ME
151,14,ALONZOBELL,ALONZOBELL,mEBbk38ENDA,2024-01-28T14:00:38Z,2024-01-28T14:00:38Z,1,I&#39;m keeping my S23 ultra.
152,47,5staroftheweek,5staroftheweek,mEBbk38ENDA,2024-01-26T18:31:27Z,2024-01-26T18:31:27Z,1,"How come none of the influencers that I watch on YouTube, That review the S24, Don&#39;t mention having to pay for the AI features in 2025???"
153,46,DamascusHarris,DamascusHarris,mEBbk38ENDA,2024-01-26T18:44:34Z,2024-01-26T18:44:34Z,1,"Reviewers have not mentioned that Samsung, direct and via carrier partners, is giving $650 on the trade of an S22 Ultra, effectively bringing the cost of the phone down to $650 along with $100/$200 in credit towards accessories. If you trade an S23 Ultra they give $750.  So that cost versus feature analysis should be revisited."
154,44,Lightmanone,Lightmanone,mEBbk38ENDA,2024-01-26T19:31:14Z,2024-01-26T19:31:14Z,1,"Are you absolutely out of your mind? You would have LIKED it that the Ultra would have something exclusive? Are you crazy??? GATEKEEPING IS BAD. My god. Praise them for it. You can now choose the phone you actually WANT instead of having to worry you miss out of stuff. You want a better camera? Go with the more expensive one. Want a pen, go for the Ultra. But all of them are good enough to use ALL the features. You pay for HARDWARE this time, not software. This is a GOOD direction!"
155,34,sunUK20,sunUK20,mEBbk38ENDA,2024-01-26T22:43:18Z,2024-01-26T22:43:18Z,1,I think you&#39;d be a lot more beautiful in blonde or your natural hair😊
156,27,IntrovertClint,IntrovertClint,mEBbk38ENDA,2024-01-27T06:52:06Z,2024-01-27T06:52:06Z,1,7 years of update
157,41,user-qi1gg1gs5b,user-qi1gg1gs5b,mEBbk38ENDA,2024-01-26T19:58:45Z,2024-01-26T19:58:45Z,1,So its basicly the s22 ultra and s23 ultra
158,48,kakashi99908,kakashi99908,mEBbk38ENDA,2024-01-26T18:23:00Z,2024-01-26T18:23:00Z,1,I have an S20 with screen burn in and the battery life is pretty poor even with a replacement battery. I think I will either get a S24 and keep it for 3+ years or buy a used Fold 3 to hold me over until the S25.
159,35,smfl106,smfl106,mEBbk38ENDA,2024-01-26T21:06:22Z,2024-01-26T21:07:05Z,1,I have to upgrade after 4 years with my 20+. And needing DEX this was the choice I made. Ain&#39;t nobody paying full price for this phone though... Like do a little research.
160,9,familycosgrove817,familycosgrove817,mEBbk38ENDA,2024-01-29T05:33:58Z,2024-01-29T05:33:58Z,0,"I still had 69% battery left, tries not to giggle"
161,96,Badhans2007,Badhans2007,mEBbk38ENDA,2024-01-26T13:03:37Z,2024-01-26T13:03:37Z,0,1st
162,2,justinye9138,justinye9138,mEBbk38ENDA,2024-02-04T18:31:33Z,2024-02-04T18:31:33Z,0,There is a very major issue with the s24 series screen. Washed out color compair to the previous generations. There is big thread in Samsung&#39;s own community forum. Android authority also has 2 articles mention this problem. There is no fix to this problem even you change from Natural to vivi profile under screen mode of the display settings. As of your major reviewer should mention about this. We need all the voice to force Samsung address this problem.
